id_order,date,id_product,id_store,qtd
76086,09/03/2024,PROD-032,LJ-01,3
79515,2024-01-25,PROD-036,,1
86692,2024-09-04,PROD-033,LJ-03,100
85832,2024-03-29,PROD-047,LJ-03,5
23573,,PROD-043,LJ-10,5
89450,,PROD-033,LJ-07,2
64875,2024-11-07,PROD-045,LJ-04,100
45860,2024-07-22,PROD-022,LJ-05,4
69355,2024-03-09,PROD-009,,100
88974,,PROD-048,LJ-09,1
49179,2024-12-25,PROD-036,LJ-06,1
82559,2024-11-19,PROD-014,LJ-04,100
37487,2024-11-15,PROD-046,LJ-05,3
99995,2024-06-25,PROD-044,LJ-03,5
95208,2024-04-01,PROD-033,LJ-09,1
93476,2024-06-14,PROD-046,LJ-02,5
56168,2024-10-14,PROD-031,LJ-10,1
84794,2024-12-07,PROD-046,LJ-07,2
98374,2024-09-30,PROD-019,LJ-07,4
11673,2024-09-24,PROD-007,LJ-01,1
59921,2024-03-15,PROD-004,LJ-01,5
36201,2024-05-16,PROD-049,LJ-03,2
47567,2024-12-15,PROD-017,LJ-03,1
18130,2024-12-19,PROD-019,LJ-04,3
80932,17/01/2024,PROD-023,LJ-08,4
23432,2024-11-11,PROD-044,,1
39400,27/11/2024,PROD-036,LJ-07,2
41142,2024-09-18,PROD-045,LJ-05,3
97096,2024-01-25,PROD-025,LJ-07,100
64600,2024-12-16,PROD-021,LJ-09,2
17051,,PROD-048,LJ-05,2
36619,2024-11-13,PROD-050,LJ-08,3
39563,2024-11-20,PROD-046,LJ-06,2
87120,06/10/2024,PROD-048,,3
35751,09/04/2024,PROD-019,LJ-08,1
33255,15/12/2024,PROD-005,LJ-03,3
32779,2024-09-20,PROD-008,LJ-07,3
15326,07/08/2024,PROD-018,LJ-09,4
44634,07/03/2024,PROD-011,LJ-10,3
43425,2024-01-03,PROD-022,LJ-08,3
30290,2024-01-21,PROD-010,LJ-06,100
88234,27/01/2024,PROD-050,LJ-10,1
96755,2024-06-03,PROD-032,LJ-10,4
82110,2024-07-02,PROD-005,LJ-06,100
78864,2024-04-22,PROD-012,LJ-09,5
18936,,PROD-011,LJ-07,1
81182,01/10/2024,PROD-026,LJ-02,1
55796,2024-04-23,PROD-014,LJ-06,5
53393,2024-07-03,PROD-019,LJ-04,3
91039,28/09/2024,PROD-031,LJ-09,100
95105,05/01/2024,PROD-008,LJ-06,2
68414,2024-05-03,PROD-042,LJ-10,4
91412,2024-05-04,PROD-003,LJ-06,2
59987,2024-02-28,PROD-025,LJ-05,5
80809,2024-05-24,PROD-002,LJ-09,1
59146,2024-09-20,PROD-033,LJ-08,1
73806,2024-01-23,PROD-019,LJ-04,4
51984,2024-09-20,PROD-006,LJ-02,1
31940,2024-10-02,PROD-035,LJ-01,1
92173,2024-02-03,PROD-014,LJ-04,4
99837,2024-08-05,PROD-007,,100
80484,25/12/2024,PROD-048,,100
94746,2024-02-06,PROD-048,LJ-03,4
13113,2024-08-23,PROD-046,LJ-06,5
14965,2024-13-45,PROD-005,LJ-01,1
33329,2024-05-08,PROD-036,LJ-02,1
85361,2024-04-26,PROD-017,LJ-07,5
60860,2024-08-18,PROD-041,LJ-07,100
66757,2024-06-10,PROD-002,LJ-07,3
98250,01/03/2024,PROD-035,,3
94072,2024-11-12,PROD-005,,3
15965,2024-12-24,PROD-005,LJ-06,100
75907,24/02/2024,PROD-019,LJ-05,100
89503,2024-02-14,PROD-019,LJ-08,5
59992,,PROD-043,,1
72126,2024-03-21,PROD-035,LJ-04,5
27875,2024-07-19,PROD-035,LJ-05,5
93105,2024-03-14,PROD-020,LJ-06,100
11461,2024-13-45,PROD-036,LJ-03,3
26152,2024-01-22,PROD-001,,2
88204,2024-07-20,PROD-035,LJ-09,1
21157,2024-06-05,PROD-014,,100
37752,2024-07-30,PROD-042,LJ-09,3
28671,2024-03-23,PROD-012,LJ-04,2
90856,2024-05-09,PROD-013,,2
33770,2024-12-09,PROD-037,LJ-01,100
81939,,PROD-042,LJ-09,4
19587,2024-05-28,PROD-043,,1
42858,2024-02-20,PROD-013,LJ-10,2
73857,2024-06-18,PROD-023,LJ-03,100
97988,2024-12-01,PROD-016,LJ-02,100
47373,2024-11-13,PROD-005,LJ-04,3
51652,2024-09-05,PROD-029,LJ-06,4
90785,2024-12-03,PROD-020,LJ-10,1
29974,2024-10-16,PROD-037,LJ-06,5
51462,2024-08-07,PROD-011,LJ-01,3
51053,2024-05-06,PROD-015,LJ-07,2
46264,2024-07-03,PROD-009,,2
72908,2024-08-24,PROD-029,LJ-06,3
50038,2024-09-06,PROD-036,,100
33038,2024-11-26,PROD-039,LJ-02,2
46780,12/03/2024,PROD-035,LJ-04,4
44502,16/11/2024,PROD-005,LJ-02,1
12441,2024-09-16,PROD-041,LJ-01,4
86269,2024-10-23,PROD-026,LJ-10,2
37886,2024-01-19,PROD-036,LJ-05,5
81233,,PROD-031,LJ-03,1
57948,,PROD-015,LJ-10,1
48141,2024-03-09,PROD-030,LJ-09,3
76900,2024-02-16,PROD-026,LJ-06,3
75820,06/01/2024,PROD-043,LJ-04,5
90482,2024-12-16,PROD-011,LJ-09,100
28398,2024-08-16,PROD-011,,1
84233,2024-10-16,PROD-043,LJ-03,5
73373,2024-07-02,PROD-003,LJ-04,3
73916,2024-04-28,PROD-005,LJ-05,3
58422,29/04/2024,PROD-003,LJ-04,1
77880,2024-07-03,PROD-025,LJ-08,4
69591,24/01/2024,PROD-003,LJ-06,2
23529,2024-12-26,PROD-034,LJ-05,3
44513,,PROD-035,LJ-10,100
32786,2024-07-11,PROD-042,,100
57880,27/10/2024,PROD-042,LJ-02,3
77720,2024-05-08,PROD-025,LJ-04,4
77681,2024-07-26,PROD-023,LJ-06,4
73813,03/09/2024,PROD-039,LJ-01,5
75776,,PROD-029,LJ-03,100
40145,2024-02-09,PROD-033,,5
37723,17/03/2024,PROD-012,LJ-03,100
57477,2024-11-04,PROD-046,LJ-02,2
96652,,PROD-027,LJ-06,2
24855,2024-09-03,PROD-044,,1
72786,2024-04-17,PROD-038,LJ-03,5
94837,29/07/2024,PROD-002,LJ-04,3
15655,2024-03-06,PROD-037,LJ-10,5
31119,2024-03-09,PROD-041,LJ-09,3
15136,,PROD-010,LJ-01,4
31802,2024-05-12,PROD-012,LJ-09,5
63143,02/11/2024,PROD-037,LJ-01,4
96736,2024-05-25,PROD-006,LJ-04,2
68877,2024-11-06,PROD-031,LJ-08,2
32356,22/04/2024,PROD-027,LJ-10,1
28705,2024-10-25,PROD-050,LJ-03,5
91685,03/12/2024,PROD-033,LJ-05,4
31983,2024-12-17,PROD-022,LJ-08,3
88188,2024-10-29,PROD-005,LJ-04,2
59572,16/07/2024,PROD-009,LJ-02,2
12170,,PROD-034,LJ-09,3
99701,2024-08-02,PROD-010,LJ-10,4
22622,31/03/2024,PROD-031,LJ-10,4
88618,2024-01-20,PROD-035,LJ-09,5
25403,2024-02-17,PROD-031,LJ-03,5
89098,2024-10-03,PROD-001,LJ-07,100
78425,2024-08-03,PROD-024,LJ-01,100
79444,2024-08-07,PROD-015,LJ-08,1
59969,2024-06-28,PROD-038,LJ-10,2
22807,2024-08-05,PROD-009,LJ-05,5
72539,2024-04-29,PROD-006,,4
88419,2024-10-05,PROD-027,LJ-05,3
34775,,PROD-046,LJ-01,4
85757,2024-09-24,PROD-008,,2
10942,2024-07-11,PROD-042,LJ-04,100
51405,2024-07-28,PROD-024,LJ-02,4
30287,2024-08-06,PROD-042,LJ-10,1
43244,2024-05-13,PROD-035,LJ-07,2
84012,2024-07-06,PROD-040,LJ-05,100
99208,2024-07-22,PROD-049,LJ-04,3
64162,09/10/2024,PROD-036,LJ-08,100
33425,08/07/2024,PROD-036,LJ-09,1
73407,2024-05-09,PROD-020,LJ-10,2
55135,,PROD-026,LJ-03,3
96413,2024-03-01,PROD-048,,1
68536,24/12/2024,PROD-011,LJ-02,100
38109,17/09/2024,PROD-026,,1
82165,2024-13-45,PROD-045,LJ-01,2
31068,2024-07-18,PROD-041,LJ-01,5
21939,2024-03-15,PROD-031,LJ-10,1
67065,2024-02-15,PROD-005,,1
39067,2024-07-08,PROD-006,LJ-10,100
14948,15/07/2024,PROD-026,LJ-10,100
96006,2024-09-23,PROD-019,LJ-10,3
17531,2024-03-30,PROD-041,LJ-08,100
67536,2024-01-06,PROD-013,LJ-09,4
47487,09/04/2024,PROD-003,LJ-10,2
76918,2024-09-21,PROD-045,LJ-04,2
90634,2024-03-27,PROD-044,LJ-01,5
57151,02/05/2024,PROD-042,LJ-01,5
30636,2024-02-14,PROD-018,LJ-07,2
56285,2024-12-08,PROD-026,LJ-07,5
86818,2024-04-12,PROD-034,LJ-01,3
18993,2024-02-16,PROD-036,LJ-05,100
83284,2024-10-25,PROD-023,LJ-06,2
46242,2024-04-25,PROD-039,LJ-04,5
69606,2024-07-25,PROD-037,LJ-01,2
44223,2024-03-30,PROD-027,LJ-09,4
23954,2024-10-13,PROD-005,LJ-09,1
48568,2024-06-23,PROD-008,LJ-09,100
43776,2024-10-02,PROD-037,,2
68034,2024-07-12,PROD-037,LJ-08,1
41886,2024-06-22,PROD-050,LJ-08,5
99337,,PROD-038,LJ-01,1
73172,2024-02-29,PROD-017,LJ-02,100
60157,2024-11-20,PROD-015,LJ-04,2
51383,2024-07-30,PROD-023,LJ-09,4
80208,2024-01-05,PROD-045,LJ-05,5
42539,27/05/2024,PROD-006,LJ-07,2
98302,,PROD-005,LJ-09,100
33394,2024-08-31,PROD-021,LJ-06,5
38647,2024-10-20,PROD-018,LJ-03,3
99536,2024-04-07,PROD-032,LJ-04,1
40783,03/05/2024,PROD-017,LJ-04,100
40042,2024-04-13,PROD-016,LJ-10,3
56665,2024-03-20,PROD-050,,2
25712,2024-02-10,PROD-044,LJ-08,4
90455,2024-01-04,PROD-049,LJ-09,5
15539,2024-09-03,PROD-024,LJ-10,1
51342,2024-09-09,PROD-037,LJ-05,5
74330,2024-04-03,PROD-049,LJ-09,2
46735,2024-07-22,PROD-015,LJ-10,5
26809,2024-01-28,PROD-034,LJ-07,1
72694,2024-10-03,PROD-003,LJ-09,2
55519,2024-07-20,PROD-044,LJ-03,5
69925,2024-03-02,PROD-045,LJ-09,4
70302,2024-06-10,PROD-045,LJ-01,100
11549,2024-12-11,PROD-014,LJ-07,2
86153,2024-02-21,PROD-021,LJ-06,100
90318,2024-05-12,PROD-012,LJ-09,2
44452,2024-05-01,PROD-018,LJ-08,4
90358,2024-06-24,PROD-024,LJ-03,100
75374,2024-08-05,PROD-014,LJ-07,3
58799,2024-07-05,PROD-026,,1
69077,2024-04-02,PROD-037,LJ-03,3
85483,17/12/2024,PROD-015,LJ-02,5
45382,2024-04-30,PROD-036,LJ-07,4
59923,2024-04-10,PROD-010,LJ-03,3
71995,05/01/2024,PROD-012,LJ-07,2
75483,09/03/2024,PROD-041,LJ-09,5
79990,2024-06-10,PROD-032,,5
42895,,PROD-037,LJ-01,3
62219,2024-02-20,PROD-045,LJ-03,3
17869,2024-04-20,PROD-017,LJ-08,4
92557,19/02/2024,PROD-029,LJ-06,1
44048,2024-07-03,PROD-024,LJ-09,3
83071,2024-05-11,PROD-023,LJ-01,3
63970,2024-03-03,PROD-023,LJ-10,100
36077,2024-10-22,PROD-037,LJ-09,2
32877,2024-05-25,PROD-023,LJ-06,100
98236,18/09/2024,PROD-032,LJ-08,100
20277,2024-07-14,PROD-040,LJ-05,5
70784,2024-11-19,PROD-010,LJ-03,1
93962,2024-06-21,PROD-027,LJ-10,2
84925,2024-07-26,PROD-005,LJ-02,4
31233,2024-06-24,PROD-015,LJ-06,4
51533,2024-11-30,PROD-019,LJ-05,3
89349,2024-11-26,PROD-026,LJ-05,3
68313,2024-07-04,PROD-048,LJ-10,4
78280,2024-08-18,PROD-027,LJ-03,3
34102,2024-01-12,PROD-009,LJ-04,1
96772,2024-05-08,PROD-048,LJ-02,100
37600,,PROD-026,LJ-02,3
22524,2024-02-02,PROD-031,,5
17055,14/01/2024,PROD-050,LJ-07,3
78679,2024-02-12,PROD-007,LJ-05,2
91015,2024-03-20,PROD-006,LJ-07,1
50549,2024-04-27,PROD-016,LJ-05,2
68085,2024-11-16,PROD-009,LJ-03,2
79041,2024-03-28,PROD-002,LJ-01,5
96972,2024-07-01,PROD-021,,1
71235,,PROD-018,LJ-09,1
68306,2024-03-10,PROD-045,LJ-09,1
33204,2024-10-29,PROD-039,LJ-08,1
92712,2024-11-21,PROD-037,LJ-07,1
78610,2024-11-23,PROD-041,,5
50587,2024-06-26,PROD-031,LJ-09,3
39770,15/02/2024,PROD-029,LJ-05,2
57943,,PROD-017,LJ-03,1
49789,2024-01-06,PROD-001,LJ-09,3
27865,,PROD-019,LJ-08,3
80136,2024-01-05,PROD-045,LJ-08,2
72530,2024-06-02,PROD-001,LJ-07,5
48393,2024-11-01,PROD-015,,4
81855,2024-07-10,PROD-013,LJ-07,4
83472,2024-08-11,PROD-026,LJ-04,3
31400,2024-11-26,PROD-025,LJ-07,100
38913,2024-05-14,PROD-006,LJ-07,100
91962,2024-05-02,PROD-034,LJ-10,2
99737,19/05/2024,PROD-019,LJ-09,4
45235,2024-07-30,PROD-013,LJ-02,3
33908,10/03/2024,PROD-019,LJ-02,5
93478,2024-08-21,PROD-040,LJ-08,4
45669,2024-12-24,PROD-040,LJ-08,3
34613,2024-06-13,PROD-002,LJ-03,3
16505,2024-09-30,PROD-002,LJ-03,1
23405,24/05/2024,PROD-018,LJ-03,5
67464,2024-01-05,PROD-015,LJ-02,1
29750,2024-01-08,PROD-032,LJ-04,2
54815,2024-08-03,PROD-020,LJ-08,1
58679,2024-08-25,PROD-045,LJ-01,1
53286,2024-02-11,PROD-049,LJ-03,4
17345,2024-05-16,PROD-050,LJ-07,100
19356,2024-10-05,PROD-031,LJ-03,3
35191,2024-05-08,PROD-025,LJ-01,5
25985,2024-12-31,PROD-016,LJ-07,1
68059,,PROD-048,LJ-01,5
36106,23/08/2024,PROD-048,LJ-02,100
78306,,PROD-014,LJ-08,100
61003,2024-12-14,PROD-020,LJ-06,1
30789,2024-11-18,PROD-047,,2
82034,,PROD-008,,1
73075,22/11/2024,PROD-020,LJ-04,4
57241,2024-01-27,PROD-043,LJ-04,3
24801,2024-04-30,PROD-041,,2
52534,2024-01-08,PROD-011,LJ-05,1
86637,2024-03-02,PROD-026,LJ-04,5
11170,,PROD-038,LJ-08,2
88146,20/03/2024,PROD-024,LJ-02,2
42600,2024-03-21,PROD-032,LJ-02,1
99908,2024-11-12,PROD-022,LJ-01,2
17834,,PROD-042,LJ-03,5
80300,2024-02-24,PROD-009,LJ-08,100
40497,2024-06-11,PROD-036,LJ-06,2
67503,08/04/2024,PROD-002,LJ-07,100
56945,2024-03-09,PROD-017,LJ-01,5
73609,2024-12-27,PROD-029,LJ-09,1
48628,2024-13-45,PROD-045,LJ-08,3
34874,2024-10-17,PROD-012,LJ-09,2
55569,14/06/2024,PROD-047,LJ-08,3
46087,2024-11-02,PROD-036,LJ-03,5
19027,2024-09-28,PROD-010,LJ-08,2
48754,2024-05-14,PROD-035,LJ-06,100
69517,2024-01-01,PROD-050,LJ-09,4
59681,,PROD-002,LJ-10,3
57720,2024-11-13,PROD-016,LJ-06,2
18302,2024-12-03,PROD-035,LJ-07,3
34886,2024-09-25,PROD-044,,2
82281,2024-03-19,PROD-040,LJ-05,1
52283,28/07/2024,PROD-042,LJ-06,100
24478,,PROD-034,LJ-02,3
15737,07/03/2024,PROD-012,LJ-01,4
36486,2024-02-24,PROD-032,LJ-04,4
22943,2024-01-17,PROD-037,LJ-07,5
96235,2024-09-07,PROD-034,LJ-10,2
87371,2024-05-11,PROD-004,LJ-06,3
38930,2024-11-06,PROD-046,LJ-02,5
11715,2024-04-16,PROD-042,LJ-08,3
20480,27/08/2024,PROD-041,LJ-01,2
57307,2024-10-12,PROD-048,LJ-07,4
58374,2024-12-28,PROD-004,LJ-10,1
44840,2024-09-27,PROD-003,LJ-02,4
49833,09/02/2024,PROD-014,LJ-09,5
22729,2024-02-21,PROD-047,LJ-04,100
79685,2024-07-16,PROD-013,LJ-04,1
78969,2024-12-02,PROD-016,LJ-10,5
91962,2024-04-01,PROD-036,LJ-09,2
64419,2024-02-24,PROD-050,LJ-10,1
56918,2024-12-11,PROD-030,LJ-07,5
23644,2024-03-26,PROD-012,,2
62632,2024-09-15,PROD-022,LJ-03,4
79979,2024-11-03,PROD-029,LJ-06,100
51307,2024-10-08,PROD-021,,2
64046,2024-11-20,PROD-028,LJ-06,3
89745,03/05/2024,PROD-037,LJ-09,2
38039,2024-07-11,PROD-050,,2
43303,2024-07-03,PROD-029,LJ-08,100
62047,,PROD-047,LJ-01,3
47287,2024-11-01,PROD-002,LJ-09,5
27705,2024-06-03,PROD-001,LJ-05,5
39083,19/04/2024,PROD-021,LJ-01,2
46170,2024-10-10,PROD-033,LJ-09,3
84798,2024-10-19,PROD-010,,3
14946,2024-08-23,PROD-023,LJ-03,100
28141,15/05/2024,PROD-024,LJ-10,4
42749,2024-04-29,PROD-017,LJ-05,5
22046,2024-10-19,PROD-026,LJ-10,100
38499,2024-02-09,PROD-047,LJ-06,1
73246,29/03/2024,PROD-032,LJ-10,5
22499,2024-10-31,PROD-042,,100
14898,,PROD-025,LJ-02,5
17329,20/06/2024,PROD-023,LJ-07,4
64594,2024-03-02,PROD-050,LJ-04,1
95561,04/11/2024,PROD-001,LJ-07,4
17094,2024-06-05,PROD-034,LJ-01,1
51853,,PROD-037,LJ-03,2
52838,14/09/2024,PROD-045,LJ-04,100
30079,26/01/2024,PROD-044,LJ-07,1
68407,2024-10-31,PROD-037,LJ-09,4
21807,2024-04-23,PROD-028,LJ-05,5
61684,2024-03-16,PROD-009,LJ-06,1
20819,2024-08-31,PROD-037,LJ-01,100
81847,2024-07-23,PROD-017,LJ-02,1
62235,2024-09-13,PROD-028,LJ-03,3
27677,2024-09-03,PROD-036,LJ-04,5
73944,2024-07-21,PROD-042,LJ-10,100
35703,2024-10-14,PROD-040,LJ-09,100
42275,,PROD-005,LJ-05,2
66369,,PROD-044,LJ-10,4
21743,2024-02-27,PROD-043,LJ-07,2
65514,2024-07-06,PROD-023,LJ-04,100
52039,2024-06-25,PROD-039,LJ-01,5
49953,2024-03-27,PROD-023,LJ-10,1
67961,2024-11-15,PROD-010,LJ-08,1
15882,2024-04-29,PROD-013,LJ-06,5
30446,2024-02-13,PROD-008,LJ-01,100
41856,2024-11-13,PROD-010,LJ-05,1
11800,24/06/2024,PROD-045,LJ-02,1
49992,2024-08-18,PROD-031,LJ-01,1
53499,17/04/2024,PROD-048,LJ-09,4
37770,2024-04-14,PROD-035,LJ-09,4
43902,2024-10-07,PROD-031,LJ-10,3
28526,2024-12-21,PROD-045,LJ-01,2
59362,25/10/2024,PROD-043,LJ-09,5
15699,2024-05-10,PROD-011,LJ-01,5
47226,12/04/2024,PROD-045,LJ-10,5
45557,2024-01-28,PROD-030,LJ-01,3
18729,,PROD-043,LJ-05,4
96898,2024-12-03,PROD-024,LJ-02,100
12500,2024-05-29,PROD-042,LJ-07,100
40299,2024-07-13,PROD-033,LJ-02,3
51347,2024-09-05,PROD-039,LJ-09,100
21537,2024-04-05,PROD-013,LJ-09,5
70029,2024-10-14,PROD-046,LJ-01,2
15210,2024-05-06,PROD-034,LJ-05,1
53721,07/09/2024,PROD-026,LJ-03,4
12408,2024-06-26,PROD-044,LJ-06,4
56580,2024-11-16,PROD-020,LJ-04,3
75700,21/05/2024,PROD-004,LJ-05,4
60747,2024-01-16,PROD-036,LJ-05,5
39567,2024-03-18,PROD-022,LJ-07,-100
96105,2024-03-11,PROD-006,LJ-07,5
78251,13/12/2024,PROD-040,LJ-04,3
64700,2024-05-03,PROD-037,LJ-03,5
65897,2024-06-08,PROD-039,LJ-06,100
68873,2024-10-04,PROD-009,LJ-04,2
95520,2024-03-11,PROD-038,LJ-09,3
99659,2024-13-45,PROD-009,LJ-05,2
78656,2024-03-10,PROD-028,,1
96013,2024-10-16,PROD-011,LJ-06,2
18888,,PROD-035,LJ-02,1
34134,2024-06-11,PROD-010,LJ-01,1
51771,2024-07-30,PROD-027,LJ-05,2
68065,2024-11-22,PROD-048,LJ-05,3
29917,2024-04-06,PROD-007,LJ-03,100
34215,2024-01-14,PROD-049,LJ-10,5
90864,2024-05-16,PROD-039,LJ-10,5
90263,2024-04-28,PROD-039,LJ-04,100
40266,2024-12-17,PROD-002,LJ-06,1
20417,2024-12-18,PROD-050,LJ-08,1
27575,14/09/2024,PROD-039,LJ-08,3
95140,2024-07-10,PROD-012,LJ-07,4
74414,2024-08-30,PROD-009,LJ-03,2
35330,2024-04-25,PROD-003,LJ-07,1
11967,2024-05-18,PROD-027,LJ-04,5
97993,2024-04-13,PROD-049,LJ-04,3
18668,2024-03-31,PROD-029,LJ-10,2
74217,2024-12-18,PROD-021,LJ-08,3
42346,2024-08-06,PROD-026,LJ-01,2
89682,2024-07-13,PROD-047,LJ-06,2
61662,09/11/2024,PROD-048,LJ-10,100
87831,2024-10-01,PROD-034,LJ-01,1
78242,2024-02-25,PROD-029,LJ-08,3
15559,2024-05-05,PROD-034,LJ-09,3
61853,2024-01-21,PROD-036,LJ-07,100
77649,18/11/2024,PROD-004,LJ-04,5
48165,2024-08-13,PROD-026,LJ-05,5
47475,2024-08-24,PROD-011,LJ-07,1
48590,2024-11-09,PROD-004,LJ-09,1
28643,25/08/2024,PROD-042,LJ-08,4
21854,2024-09-13,PROD-008,,100
86735,,PROD-035,LJ-03,5
61520,2024-07-30,PROD-021,LJ-08,2
13265,01/04/2024,PROD-030,LJ-10,3
36467,2024-08-20,PROD-006,LJ-05,1
52477,2024-12-20,PROD-042,LJ-03,3
26193,2024-02-16,PROD-008,LJ-08,3
93109,2024-07-04,PROD-006,LJ-09,4
60343,2024-09-18,PROD-040,,5
59634,2024-10-08,PROD-025,LJ-01,1
32398,2024-06-20,PROD-037,,3
31249,2024-03-15,PROD-012,LJ-01,1
64995,06/06/2024,PROD-020,LJ-08,2
47851,2024-11-16,PROD-012,LJ-02,4
27245,,PROD-001,LJ-10,2
43175,2024-01-07,PROD-030,LJ-08,1
75358,2024-10-05,PROD-001,LJ-10,1
74679,2024-05-01,PROD-014,,5
96438,2024-08-31,PROD-030,LJ-07,3
67917,10/02/2024,PROD-039,LJ-10,3
10861,2024-05-05,PROD-036,LJ-05,2
91233,,PROD-036,LJ-04,4
16411,2024-04-04,PROD-010,LJ-01,100
95626,2024-06-27,PROD-003,LJ-03,3
14250,,PROD-037,LJ-10,5
49117,2024-06-18,PROD-006,LJ-01,2
24272,01/08/2024,PROD-012,LJ-03,2
98092,2024-05-25,PROD-040,LJ-10,100
85010,2024-10-14,PROD-012,LJ-08,5
85886,2024-07-03,PROD-003,LJ-02,4
49229,,PROD-024,,5
18869,,PROD-036,LJ-02,4
48382,2024-08-29,PROD-009,LJ-02,5
45968,2024-06-17,PROD-034,LJ-07,5
78766,2024-04-17,PROD-045,LJ-04,1
90223,2024-01-30,PROD-007,LJ-10,2
92441,2024-09-27,PROD-006,LJ-08,5
89269,2024-12-27,PROD-019,LJ-07,100
89802,2024-06-11,PROD-017,LJ-09,5
85385,2024-11-15,PROD-023,LJ-03,3
90516,2024-10-15,PROD-032,LJ-09,2
92818,2024-09-11,PROD-032,LJ-03,3
89876,2024-04-29,PROD-046,LJ-05,2
35369,,PROD-008,LJ-01,3
70933,2024-11-16,PROD-008,LJ-04,5
90649,2024-07-31,PROD-027,LJ-01,5
53750,28/06/2024,PROD-036,LJ-04,1
11480,2024-11-23,PROD-013,LJ-05,100
43347,2024-02-04,PROD-020,,3
76412,2024-10-08,PROD-021,LJ-01,4
24920,2024-12-17,PROD-022,LJ-06,1
61910,2024-10-18,PROD-040,LJ-01,3
33020,,PROD-022,LJ-06,3
98142,,PROD-031,LJ-01,1
94626,2024-03-10,PROD-031,,5
92208,2024-08-23,PROD-035,LJ-06,3
70616,2024-07-30,PROD-048,LJ-01,5
78298,2024-06-02,PROD-037,LJ-06,1
82768,2024-10-01,PROD-002,LJ-04,5
85680,2024-12-16,PROD-022,LJ-06,2
18678,2024-03-17,PROD-018,LJ-01,4
54453,2024-07-11,PROD-041,LJ-09,3
31753,2024-10-19,PROD-039,LJ-07,100
34560,2024-10-31,PROD-008,,4
51222,29/12/2024,PROD-003,,5
64246,,PROD-032,LJ-04,3
58704,2024-08-19,PROD-020,LJ-04,5
78825,03/06/2024,PROD-012,LJ-02,2
59049,2024-13-45,PROD-050,LJ-04,1
22137,2024-08-15,PROD-033,LJ-01,3
73263,2024-09-13,PROD-010,LJ-04,2
54579,2024-09-04,PROD-047,LJ-09,2
50679,2024-06-16,PROD-010,LJ-02,3
77652,12/12/2024,PROD-009,LJ-04,5
14791,2024-08-23,PROD-025,LJ-09,100
25182,2024-01-03,PROD-020,LJ-01,2
87894,2024-02-14,PROD-022,LJ-08,4
16047,2024-02-22,PROD-034,,2
12946,2024-10-22,PROD-049,LJ-05,100
93735,2024-04-17,PROD-021,,5
35237,,PROD-018,LJ-09,5
51831,2024-08-13,PROD-043,LJ-02,4
45737,2024-03-17,PROD-011,LJ-05,2
25002,,PROD-040,LJ-09,5
77378,2024-02-22,PROD-014,LJ-09,100
55916,2024-10-08,PROD-021,LJ-05,3
28554,2024-12-26,PROD-019,LJ-10,1
42089,2024-03-28,PROD-005,LJ-05,1
90381,2024-06-22,PROD-035,LJ-08,1
16648,2024-03-07,PROD-002,LJ-08,2
98538,2024-01-26,PROD-007,LJ-07,4
17051,2024-02-14,PROD-028,LJ-07,5
33459,2024-12-26,PROD-039,LJ-10,3
92505,19/12/2024,PROD-045,LJ-08,100
90781,2024-07-01,PROD-020,LJ-06,3
35971,31/12/2024,PROD-049,LJ-09,100
20295,2024-08-26,PROD-037,LJ-03,2
22178,2024-12-23,PROD-030,,1
69714,,PROD-044,LJ-08,2
71675,2024-04-28,PROD-015,LJ-03,4
90863,2024-05-12,PROD-024,LJ-07,4
34032,2024-12-24,PROD-043,LJ-06,100
52567,2024-08-20,PROD-032,,5
18567,2024-08-31,PROD-008,LJ-06,5
72737,2024-08-24,PROD-011,LJ-05,100
55693,2024-11-05,PROD-037,LJ-03,4
76577,2024-02-22,PROD-026,LJ-02,4
52712,2024-10-11,PROD-042,LJ-02,4
49599,2024-09-29,PROD-030,LJ-07,2
87402,2024-07-30,PROD-016,LJ-10,4
41941,2024-10-07,PROD-011,,3
60307,2024-02-03,PROD-022,LJ-04,1
87459,,PROD-028,LJ-10,4
54852,2024-10-05,PROD-045,LJ-04,100
32686,2024-12-05,PROD-043,LJ-02,1
85260,2024-09-06,PROD-008,LJ-10,2
88128,,PROD-021,LJ-09,100
22799,2024-08-15,PROD-012,LJ-05,1
63188,05/02/2024,PROD-039,LJ-02,100
99850,2024-11-01,PROD-050,LJ-07,2
52914,2024-09-10,PROD-042,LJ-01,3
21866,21/04/2024,PROD-009,LJ-10,2
93379,,PROD-049,,2
96623,2024-03-17,PROD-029,LJ-09,100
48207,2024-07-18,PROD-040,,5
68610,2024-04-10,PROD-014,LJ-06,4
49286,2024-10-18,PROD-044,,4
66980,2024-06-25,PROD-006,LJ-10,3
11064,2024-11-09,PROD-033,LJ-07,3
26718,2024-05-30,PROD-004,LJ-06,4
81943,28/01/2024,PROD-001,LJ-09,5
57086,2024-02-26,PROD-019,LJ-01,4
40833,2024-08-09,PROD-045,LJ-10,5
61677,16/11/2024,PROD-021,LJ-07,3
63219,2024-07-14,PROD-028,,1
37684,2024-12-05,PROD-012,LJ-08,100
28228,2024-04-06,PROD-036,LJ-07,3
57223,2024-08-01,PROD-010,LJ-05,3
97826,,PROD-009,LJ-01,2
19403,,PROD-002,LJ-03,2
73792,,PROD-028,LJ-03,2
21097,2024-03-11,PROD-042,LJ-07,100
